route_id,route_week,split,row_count,delivery_stop_count,strict_primary,route_start_depot_anchor,repeated_stop_event_key,has_repeated_stop_id
11059,18,training,13,11,False,False,True,True
11060,18,training,15,14,True,True,True,False
11061,18,training,19,17,False,False,True,True
11062,18,training,19,17,False,False,True,True
11063,18,training,14,13,True,True,True,False
11064,18,training,15,14,True,True,True,False
11067,18,training,13,12,True,True,True,False
11068,18,training,14,12,False,False,True,True
11070,18,training,15,13,False,False,True,True
11071,18,training,26,24,True,True,True,False
11073,18,training,16,14,False,False,True,True
11075,18,training,17,15,False,False,True,True
11078,18,training,13,12,True,True,True,False
11080,18,training,12,11,True,True,True,False
11081,18,training,14,13,True,True,True,False
11082,18,training,17,15,False,False,True,True
11083,18,training,14,13,True,True,True,False
11084,18,training,14,13,True,True,True,False
11085,18,training,16,14,False,False,True,True
11086,18,training,14,10,False,False,True,True
11087,18,training,16,15,True,True,True,False
11090,18,training,16,15,True,True,True,False
11091,18,training,13,12,True,True,True,False
11092,18,training,23,21,False,False,True,True
11093,18,training,14,13,False,False,True,True
11094,18,training,22,20,False,False,True,True
11096,18,training,18,16,False,False,True,True
11097,18,training,16,15,True,True,True,False
11098,18,training,15,14,True,True,True,False
11099,18,training,12,11,True,True,True,False
11101,18,training,13,12,True,True,True,False
11102,18,training,23,22,True,True,True,False
11103,18,training,14,11,False,False,True,True
11104,18,training,12,10,False,False,True,True
11105,18,training,11,10,True,True,True,False
11107,18,training,13,12,True,True,True,False
11108,18,training,17,14,False,False,True,True
11110,18,training,18,16,False,False,True,True
11112,18,training,12,11,True,True,True,False
11117,18,training,16,15,True,True,True,False
11119,18,training,12,10,False,False,True,True
11120,18,training,11,10,True,True,True,False
11122,18,training,14,13,True,True,True,False
11125,18,training,21,17,False,False,True,True
11126,18,training,12,10,True,True,True,False
11129,18,training,11,10,True,True,True,False
11130,18,training,11,10,True,True,True,False
11131,18,training,12,10,False,False,True,True
11135,18,training,14,13,True,True,True,False
11137,18,training,14,12,False,False,True,True
11139,18,training,12,11,True,True,True,False
11143,18,training,15,13,False,False,True,True
11144,18,training,13,11,False,False,True,True
11145,18,training,15,14,True,True,True,False
11148,18,training,11,10,True,True,True,False
11151,18,training,23,19,False,False,True,True
11156,18,training,11,10,True,True,True,False
11158,18,training,12,10,False,False,True,True
11159,18,training,11,10,True,True,True,False
11161,18,training,12,11,True,True,True,False
11162,18,training,13,11,False,False,True,True
11163,18,training,17,16,True,True,True,False
11164,18,training,13,11,False,False,True,True
11165,18,training,13,12,True,True,True,False
11166,18,training,24,22,False,False,True,True
11168,18,training,18,17,True,True,True,False
11169,18,training,24,21,False,False,True,True
11170,18,training,17,15,False,False,True,True
11171,18,training,12,11,True,True,True,False
11172,18,training,24,23,True,True,True,False
11178,18,training,16,14,False,False,True,True
11179,18,training,11,10,True,True,True,False
11180,18,training,11,10,True,True,True,False
11181,18,training,12,10,False,False,True,True
11185,18,training,11,10,True,True,True,False
11187,18,training,15,14,True,True,True,False
11189,18,training,15,13,False,False,True,True
11190,18,training,16,15,True,True,True,False
11192,18,training,18,16,False,False,True,True
11193,18,training,19,18,True,True,True,False
11194,18,training,14,11,False,False,True,True
11195,19,validation,18,17,True,True,True,False
11196,19,validation,11,10,True,True,True,False
11197,19,validation,18,15,False,False,True,True
11198,19,validation,13,11,False,False,True,True
11199,19,validation,17,16,True,True,True,False
11200,19,validation,13,12,True,True,True,False
11201,19,validation,14,13,True,True,True,False
11202,19,validation,16,15,True,True,True,False
11203,19,validation,18,16,False,False,True,True
11204,19,validation,19,18,True,True,True,False
11205,19,validation,24,23,True,True,True,False
11206,19,validation,30,27,False,False,True,True
11207,19,validation,25,24,True,True,True,False
11208,19,validation,17,16,True,True,True,False
11209,19,validation,13,12,True,True,True,False
11210,19,validation,18,17,True,True,True,False
11211,19,validation,22,21,True,True,True,False
11212,19,validation,27,26,True,True,True,False
11213,19,validation,16,15,True,True,True,False
11214,19,validation,13,12,True,True,True,False
11215,19,validation,16,15,True,True,True,False
11216,19,validation,18,17,True,True,True,False
11217,19,validation,13,12,True,True,True,False
11218,19,validation,15,14,True,True,True,False
11219,19,validation,16,15,True,True,True,False
11220,19,validation,25,23,False,False,True,True
11221,19,validation,19,17,False,False,True,True
11222,19,validation,24,22,False,False,True,True
11225,19,validation,22,21,True,True,True,False
11226,19,validation,15,14,True,True,True,False
11227,19,validation,21,19,False,False,True,True
11228,19,validation,14,13,True,True,True,False
11229,19,validation,18,17,True,True,True,False
11230,19,validation,20,18,False,False,True,True
11231,19,validation,16,14,False,False,True,True
11232,19,validation,16,15,True,True,True,False
11233,19,validation,25,24,True,True,True,False
11234,19,validation,14,12,False,False,True,True
11235,19,validation,11,10,True,True,True,False
11236,19,validation,21,18,False,False,True,True
11240,19,validation,18,16,False,False,True,True
11241,19,validation,20,18,True,True,True,False
11242,19,validation,26,23,False,False,True,True
11243,19,validation,16,15,True,True,True,False
11244,19,validation,18,16,False,False,True,True
11246,19,validation,21,19,False,False,True,True
11247,19,validation,16,14,False,False,True,True
11250,19,validation,24,23,True,True,True,False
11251,19,validation,23,22,True,True,True,False
11252,19,validation,26,25,True,True,True,False
11253,19,validation,13,12,True,True,True,False
11254,19,validation,24,23,True,True,True,False
11255,19,validation,15,14,True,True,True,False
11256,19,validation,24,21,False,False,True,True
11259,19,validation,17,16,True,True,True,False
11260,19,validation,21,20,True,True,True,False
11262,19,validation,20,18,False,False,True,True
11263,19,validation,13,12,True,True,True,False
11264,19,validation,17,16,False,False,True,True
11265,19,validation,11,10,True,True,True,False
11266,19,validation,20,19,True,True,True,False
11267,19,validation,18,17,True,True,True,False
11268,19,validation,21,18,False,False,True,True
11269,19,validation,24,22,False,False,True,True
11270,19,validation,21,20,True,True,True,False
11271,19,validation,16,15,True,True,True,False
11273,19,validation,17,16,True,True,True,False
11276,19,validation,20,19,True,True,True,False
11277,19,validation,26,25,True,True,True,False
11278,19,validation,20,17,False,False,True,True
11281,19,validation,20,18,False,False,True,True
11282,19,validation,22,20,False,False,True,True
11283,19,validation,14,13,True,True,True,False
11284,19,validation,17,16,True,True,True,False
11285,19,validation,12,11,True,True,True,False
11288,19,validation,22,21,True,True,True,False
11290,19,validation,20,19,True,True,True,False
11292,19,validation,25,24,True,True,True,False
11293,19,validation,25,22,False,False,True,True
11294,19,validation,15,14,True,True,True,False
11295,19,validation,22,21,True,True,True,False
11298,19,validation,25,23,False,False,True,True
11303,19,validation,15,14,True,True,True,False
11304,19,validation,18,17,True,True,True,False
11307,19,validation,17,16,True,True,True,False
11310,19,validation,20,19,False,False,True,True
11311,19,validation,13,12,True,True,True,False
11315,19,validation,11,10,True,True,True,False
11317,19,validation,18,13,False,False,True,True
11324,19,validation,12,11,True,True,True,False
11329,19,validation,12,10,False,False,True,True
11332,19,validation,11,10,True,True,True,False
11333,19,validation,15,13,False,False,True,True
11335,19,validation,11,10,True,True,True,False
11337,19,validation,17,15,False,False,True,True
11340,19,validation,14,13,True,True,True,False
11342,19,validation,14,11,False,False,True,True
11343,19,validation,11,10,True,True,True,False
11344,19,validation,17,16,True,True,True,False
11345,19,validation,17,15,False,False,True,True
11346,19,validation,26,21,False,False,True,True
11347,19,validation,21,19,False,False,True,True
11348,19,validation,12,10,False,False,True,True
11349,19,validation,14,13,True,True,True,False
11350,19,validation,21,20,True,True,True,False
11351,19,validation,15,11,False,False,True,True
11352,19,validation,16,15,True,True,True,False
11353,19,validation,16,14,False,False,True,True
11354,19,validation,21,17,False,False,True,True
11355,19,validation,18,16,False,False,True,True
11357,19,validation,22,21,True,True,True,False
11358,19,validation,14,12,True,True,True,False
11359,19,validation,23,20,False,False,True,True
11360,19,validation,14,13,True,True,True,False
11361,19,validation,18,17,True,True,True,False
11362,19,validation,19,18,True,True,True,False
11363,19,validation,14,12,False,False,True,True
11364,19,validation,18,16,False,False,True,True
11365,19,validation,24,22,False,False,True,True
11366,19,validation,17,15,False,False,True,True
11367,19,validation,26,25,True,True,True,False
11368,19,validation,14,12,False,False,True,True
11369,19,validation,18,16,False,False,True,True
11370,19,validation,22,19,False,False,True,True
11371,19,validation,24,22,False,False,True,True
11374,19,validation,23,21,False,False,True,True
11375,19,validation,21,19,True,True,True,False
11376,19,validation,24,20,False,False,True,True
11377,19,validation,14,13,True,True,True,False
11378,19,validation,13,12,True,True,True,False
11379,19,validation,15,14,True,True,True,False
11380,19,validation,26,24,False,False,True,True
11381,19,validation,11,10,True,True,True,False
11382,19,validation,25,22,False,False,True,True
11383,19,validation,18,16,False,False,True,True
11384,19,validation,19,17,True,True,True,False
11385,19,validation,13,12,True,True,True,False
11386,19,validation,22,21,True,True,True,False
11388,19,validation,19,18,True,True,True,False
11389,19,validation,18,17,True,True,True,False
11390,19,validation,22,20,False,False,True,True
11391,19,validation,11,10,True,True,True,False
11392,19,validation,16,14,True,True,True,False
11394,19,validation,14,13,True,True,True,False
11395,19,validation,20,18,False,False,True,True
11396,19,validation,23,20,False,False,True,True
11397,19,validation,17,16,True,True,True,False
11398,19,validation,15,12,False,False,True,True
11399,19,validation,23,20,False,False,True,True
11400,19,validation,13,12,True,True,True,False
11402,19,validation,20,19,True,True,True,False
11403,19,validation,14,13,True,True,True,False
11404,19,validation,26,23,False,False,True,True
11406,19,validation,13,12,True,True,True,False
11407,19,validation,13,12,True,True,True,False
11408,19,validation,22,19,False,False,True,True
11411,19,validation,13,11,False,False,True,True
11412,19,validation,24,23,True,True,True,False
11416,19,validation,24,23,True,True,True,False
11418,19,validation,14,13,True,True,True,False
11419,19,validation,23,21,False,False,True,True
11421,19,validation,25,24,True,True,True,False
11423,19,validation,22,20,False,False,True,True
11426,19,validation,20,19,True,True,True,False
11430,19,validation,18,17,True,True,True,False
11431,19,validation,27,26,False,False,True,True
11432,19,validation,17,16,True,True,True,False
11434,19,validation,16,14,False,False,True,True
11435,19,validation,25,24,True,True,True,False
11439,19,validation,17,15,False,False,True,True
11441,19,validation,14,13,True,True,True,False
11445,19,validation,13,12,True,True,True,False
11446,19,validation,17,14,False,False,True,True
11447,19,validation,12,11,True,True,True,False
11449,19,validation,19,16,False,False,True,True
11455,19,validation,13,11,False,False,True,True
11456,19,validation,14,11,True,True,True,False
11465,19,validation,15,14,True,True,True,False
11469,19,validation,11,10,True,True,True,False
11470,19,validation,12,10,False,False,True,True
11473,19,validation,15,14,True,True,True,False
11478,19,validation,12,11,True,True,True,False
11479,19,validation,11,10,True,True,True,False
11482,19,validation,15,14,True,True,True,False
11483,19,validation,17,14,False,False,True,True
11484,19,validation,15,14,True,True,True,False
11485,19,validation,14,12,False,False,True,True
11486,19,validation,15,14,True,True,True,False
11487,19,validation,19,17,False,False,True,True
11488,19,validation,18,17,True,True,True,False
11489,19,validation,20,18,False,False,True,True
11490,19,validation,17,16,True,True,True,False
11491,19,validation,23,19,False,False,True,True
11492,19,validation,17,15,False,False,True,True
11494,19,validation,18,17,True,True,True,False
11495,19,validation,26,23,False,False,True,True
11496,19,validation,19,17,False,False,True,True
11497,19,validation,16,15,True,True,True,False
11498,19,validation,21,17,False,False,True,True
11499,19,validation,26,23,False,False,True,True
11500,19,validation,20,17,False,False,True,True
11501,19,validation,13,12,True,True,True,False
11503,19,validation,13,11,False,False,True,True
11504,19,validation,16,15,True,True,True,False
11505,19,validation,18,16,False,False,True,True
11506,19,validation,12,11,True,True,True,False
11507,19,validation,15,14,True,True,True,False
11508,19,validation,13,11,False,False,True,True
11509,19,validation,14,13,True,True,True,False
11510,19,validation,13,12,True,True,True,False
11513,19,validation,22,19,False,False,True,True
11514,19,validation,18,16,False,False,True,True
11517,19,validation,20,17,False,False,True,True
11518,19,validation,17,16,True,True,True,False
11519,19,validation,17,15,False,False,True,True
11520,19,validation,24,20,False,False,True,True
11521,19,validation,14,13,True,True,True,False
11524,19,validation,13,11,False,False,True,True
11525,19,validation,19,16,False,False,True,True
11526,19,validation,13,12,False,False,True,True
11527,19,validation,15,14,True,True,True,False
11528,19,validation,13,12,True,True,True,False
11529,19,validation,11,10,False,False,True,True
11530,19,validation,15,14,True,True,True,False
11531,19,validation,12,11,True,True,True,False
11532,19,validation,19,18,True,True,True,False
11533,19,validation,17,16,True,True,True,False
11534,19,validation,22,21,True,True,True,False
11535,19,validation,15,12,False,False,True,True
11536,19,validation,20,18,False,False,True,True
11538,19,validation,17,15,False,False,True,True
11541,19,validation,12,11,True,True,True,False
11542,19,validation,16,13,False,False,True,True
11543,19,validation,12,11,True,True,True,False
11545,19,validation,21,20,True,True,True,False
11546,19,validation,19,17,False,False,True,True
11547,19,validation,15,14,True,True,True,False
11548,19,validation,11,10,True,True,True,False
11549,19,validation,17,16,True,True,True,False
11550,19,validation,11,10,True,True,True,False
11551,19,validation,21,20,True,True,True,False
11552,19,validation,22,19,False,False,True,True
11553,19,validation,12,11,True,True,True,False
11554,19,validation,15,14,True,True,True,False
11555,19,validation,11,10,True,True,True,False
11558,19,validation,19,16,False,False,True,True
11559,19,validation,15,13,False,False,True,True
11562,19,validation,22,19,False,False,True,True
11563,19,validation,11,10,True,True,True,False
11567,19,validation,17,16,True,True,True,False
11570,19,validation,13,12,False,False,True,True
11571,19,validation,16,14,False,False,True,True
11575,19,validation,14,13,True,True,True,False
11576,19,validation,22,20,False,False,True,True
11577,19,validation,16,15,True,True,True,False
11578,19,validation,20,18,False,False,True,True
11580,19,validation,15,14,True,True,True,False
11587,19,validation,16,15,True,True,True,False
11589,19,validation,16,15,True,True,True,False
11592,19,validation,22,18,False,False,True,True
11598,19,validation,12,10,False,False,True,True
11599,19,validation,13,12,True,True,True,False
11602,19,validation,15,14,True,True,True,False
11603,19,validation,16,15,True,True,True,False
11606,19,validation,11,10,True,False,True,False
11607,19,validation,16,14,False,False,True,True
11609,19,validation,11,10,True,True,True,False
11615,19,validation,13,12,True,True,True,False
11616,19,validation,14,12,False,False,True,True
11617,19,validation,12,10,False,False,True,True
11620,19,validation,15,14,True,True,True,False
11621,19,validation,18,17,True,True,True,False
11622,19,validation,26,24,False,False,True,True
11623,19,validation,20,18,False,False,True,True
11625,19,validation,12,11,True,True,True,False
11627,19,validation,16,15,True,True,True,False
11628,19,validation,17,16,True,True,True,False
11629,19,validation,15,14,True,True,True,False
11630,19,validation,17,15,False,False,True,True
11631,19,validation,18,17,True,True,True,False
11632,19,validation,27,22,False,False,True,True
11633,19,validation,16,15,True,True,True,False
11634,19,validation,13,12,True,True,True,False
11635,19,validation,13,12,True,True,True,False
11636,19,validation,15,13,False,False,True,True
11637,19,validation,14,12,False,False,True,True
11638,19,validation,13,11,False,False,True,True
11639,19,validation,12,11,True,True,True,False
11640,19,validation,29,27,False,False,True,True
11641,19,validation,24,21,False,False,True,True
11642,19,validation,20,18,False,False,True,True
11644,19,validation,18,16,False,False,True,True
11645,19,validation,13,12,True,True,True,False
11646,19,validation,15,13,False,False,True,True
11647,19,validation,16,15,True,True,True,False
11648,19,validation,15,13,False,False,True,True
11649,19,validation,21,17,False,False,True,True
11650,19,validation,28,23,False,False,True,True
11651,19,validation,15,14,True,True,True,False
11652,19,validation,19,17,False,False,True,True
11653,19,validation,21,20,True,True,True,False
11655,19,validation,19,17,False,False,True,True
11656,19,validation,18,16,False,False,True,True
11657,19,validation,15,13,False,False,True,True
11658,19,validation,20,19,True,True,True,False
11659,19,validation,19,17,False,False,True,True
11663,19,validation,20,18,False,False,True,True
11664,19,validation,12,11,True,True,True,False
11665,19,validation,29,24,False,False,True,True
11667,19,validation,17,16,True,True,True,False
11668,19,validation,13,11,False,False,True,True
11669,19,validation,15,14,True,True,True,False
11670,19,validation,19,16,False,False,True,True
11672,19,validation,25,22,False,False,True,True
11673,19,validation,17,15,False,False,True,True
11674,19,validation,19,15,False,False,True,True
11675,19,validation,15,14,False,False,True,True
11676,19,validation,17,14,False,False,True,True
11677,19,validation,26,22,False,False,True,True
11678,19,validation,18,16,False,False,True,True
11679,19,validation,23,21,False,False,True,True
11680,19,validation,14,13,True,True,True,False
11682,19,validation,22,19,False,False,True,True
11684,19,validation,12,10,False,False,True,True
11687,19,validation,17,16,True,True,True,False
11689,19,validation,13,11,False,False,True,True
11690,19,validation,21,18,False,False,True,True
11691,19,validation,16,15,True,True,True,False
11692,19,validation,27,26,True,True,True,False
11693,19,validation,19,18,True,True,True,False
11694,19,validation,21,20,True,True,True,False
11696,19,validation,13,12,True,True,True,False
11698,19,validation,22,21,True,True,True,False
11699,19,validation,13,12,True,True,True,False
11700,19,validation,18,17,True,True,True,False
11701,19,validation,18,17,True,True,True,False
11702,19,validation,16,15,True,True,True,False
11704,19,validation,18,17,True,True,True,False
11705,19,validation,17,16,True,True,True,False
11709,19,validation,22,20,False,False,True,True
11710,19,validation,13,12,True,True,True,False
11713,19,validation,19,17,False,False,True,True
11715,19,validation,19,18,True,True,True,False
11720,19,validation,12,11,True,True,True,False
11722,19,validation,14,13,True,True,True,False
11723,19,validation,13,11,False,False,True,True
11724,19,validation,21,17,False,False,True,True
11726,19,validation,14,12,False,False,True,True
11728,19,validation,15,14,True,True,True,False
11741,19,validation,16,12,False,False,True,True
11747,19,validation,11,10,True,True,True,False
11748,19,validation,14,12,False,False,True,True
11749,19,validation,13,12,True,True,True,False
11752,19,validation,12,11,True,True,True,False
11753,19,validation,16,14,False,False,True,True
11756,19,validation,18,16,False,False,True,True
11758,19,validation,12,11,True,True,True,False
11759,19,validation,22,20,False,False,True,True
11760,19,validation,15,14,True,True,True,False
11762,19,validation,13,12,True,True,True,False
11763,19,validation,22,19,False,False,True,True
11764,19,validation,13,11,False,False,True,True
11765,19,validation,21,18,False,False,True,True
11766,19,validation,22,19,False,False,True,True
11767,19,validation,19,17,False,False,True,True
11768,19,validation,16,15,True,True,True,False
11770,19,validation,16,15,True,True,True,False
11771,19,validation,16,15,True,True,True,False
11772,19,validation,15,14,True,True,True,False
11773,19,validation,19,17,False,False,True,True
11774,19,validation,16,15,True,True,True,False
11775,19,validation,20,19,True,True,True,False
11776,19,validation,27,23,False,False,True,True
11777,19,validation,16,14,False,False,True,True
11778,19,validation,18,15,False,False,True,True
11779,19,validation,18,17,True,True,True,False
11780,19,validation,18,17,True,True,True,False
11781,19,validation,11,10,True,True,True,False
11782,19,validation,14,13,True,True,True,False
11783,19,validation,13,12,True,True,True,False
11784,19,validation,19,16,False,False,True,True
11785,19,validation,16,13,False,False,True,True
11786,19,validation,13,12,True,True,True,False
11787,19,validation,15,14,True,True,True,False
11788,19,validation,14,12,False,False,True,True
11790,19,validation,21,19,False,False,True,True
11791,19,validation,15,13,False,False,True,True
11792,19,validation,20,17,False,False,True,True
11793,19,validation,17,16,True,True,True,False
11794,19,validation,27,25,False,False,True,True
11795,19,validation,23,20,False,False,True,True
11797,19,validation,21,19,False,False,True,True
11800,19,validation,17,15,False,False,True,True
11801,19,validation,20,19,True,True,True,False
11802,19,validation,20,18,False,False,True,True
11803,19,validation,21,20,True,True,True,False
11804,19,validation,19,17,False,False,True,True
11805,19,validation,20,18,False,False,True,True
11806,19,validation,13,12,True,True,True,False
11807,19,validation,19,18,True,True,True,False
11808,19,validation,17,16,True,True,True,False
11810,19,validation,28,26,False,False,True,True
11812,19,validation,17,16,True,True,True,False
11813,19,validation,15,13,False,False,True,True
11814,19,validation,20,18,False,False,True,True
11818,19,validation,13,12,True,True,True,False
11822,19,validation,14,13,True,True,True,False
11826,19,validation,11,10,True,True,True,False
11827,19,validation,15,13,False,False,True,True
11831,19,validation,18,16,False,False,True,True
11832,19,validation,12,11,True,True,True,False
11833,19,validation,17,14,False,False,True,True
11834,19,validation,21,19,False,False,True,True
11836,19,validation,18,17,True,True,True,False
11837,19,validation,17,15,False,False,True,True
11840,19,validation,19,18,True,True,True,False
11841,19,validation,18,17,True,True,True,False
11842,19,validation,15,14,True,True,True,False
11844,20,validation,17,14,False,False,True,True
11848,20,validation,13,12,True,True,True,False
11849,20,validation,17,16,True,True,True,False
11850,20,validation,14,13,True,True,True,False
11851,20,validation,13,12,True,True,True,False
11852,20,validation,12,11,True,True,True,False
11853,20,validation,18,17,True,True,True,False
11856,20,validation,15,14,True,True,True,False
11857,20,validation,12,11,True,True,True,False
11859,20,validation,20,19,True,True,True,False
11860,20,validation,22,20,False,False,True,True
11862,20,validation,11,10,True,True,True,False
11863,20,validation,15,14,True,True,True,False
11864,20,validation,17,15,False,False,True,True
11865,20,validation,18,17,True,True,True,False
11866,20,validation,29,27,False,False,True,True
11867,20,validation,19,18,True,True,True,False
11868,20,validation,20,19,True,True,True,False
11869,20,validation,12,11,True,True,True,False
11870,20,validation,21,20,True,True,True,False
11872,20,validation,24,23,True,True,True,False
11873,20,validation,26,24,False,False,True,True
11874,20,validation,19,17,False,False,True,True
11875,20,validation,16,15,True,True,True,False
11876,20,validation,22,20,False,False,True,True
11877,20,validation,30,28,False,False,True,True
11878,20,validation,13,12,True,True,True,False
11879,20,validation,15,13,False,False,True,True
11880,20,validation,15,14,True,True,True,False
11881,20,validation,19,18,True,True,True,False
11883,20,validation,31,30,True,True,True,False
11884,20,validation,19,18,True,True,True,False
11885,20,validation,19,17,False,False,True,True
11888,20,validation,26,25,True,True,True,False
11889,20,validation,15,13,False,False,True,True
11890,20,validation,27,24,False,False,True,True
11892,20,validation,21,20,True,True,True,False
11893,20,validation,22,21,True,True,True,False
11894,20,validation,22,21,True,True,True,False
11896,20,validation,17,16,True,True,True,False
11897,20,validation,22,21,True,True,True,False
11898,20,validation,16,14,False,False,True,True
11899,20,validation,18,17,True,True,True,False
11900,20,validation,18,17,True,True,True,False
11901,20,validation,19,17,False,False,True,True
11903,20,validation,18,16,False,False,True,True
11904,20,validation,28,26,False,False,True,True
11905,20,validation,14,13,True,True,True,False
11906,20,validation,24,23,True,True,True,False
11907,20,validation,18,17,True,True,True,False
11908,20,validation,24,22,True,True,True,False
11909,20,validation,11,10,True,True,True,False
11910,20,validation,15,12,False,False,True,True
11911,20,validation,13,11,False,False,True,True
11912,20,validation,13,12,True,True,True,False
11914,20,validation,20,19,True,True,True,False
11915,20,validation,16,15,True,True,True,False
11916,20,validation,36,33,False,False,True,True
11918,20,validation,14,13,True,True,True,False
11919,20,validation,22,18,False,False,True,True
11921,20,validation,25,23,False,False,True,True
11922,20,validation,17,16,True,True,True,False
11923,20,validation,15,14,False,False,True,True
11924,20,validation,16,12,False,False,True,True
11926,20,validation,14,13,True,True,True,False
11930,20,validation,12,10,True,True,True,False
11931,20,validation,24,23,True,True,True,False
11932,20,validation,15,14,True,True,True,False
11934,20,validation,17,16,True,True,True,False
11935,20,validation,15,13,False,False,True,True
11937,20,validation,20,18,True,True,True,False
11938,20,validation,15,14,True,True,True,False
11940,20,validation,30,26,False,False,True,True
11944,20,validation,14,12,False,False,True,True
11948,20,validation,28,25,False,False,True,True
11949,20,validation,23,21,False,False,True,True
11951,20,validation,26,24,False,False,True,True
11958,20,validation,16,15,True,True,True,False
11961,20,validation,19,18,True,True,True,False
11964,20,validation,34,30,False,False,True,True
11966,20,validation,21,16,False,False,True,True
11981,20,validation,18,16,False,False,True,True
11985,20,validation,27,17,False,False,True,True
11988,20,validation,11,10,True,True,True,False
11989,20,validation,13,11,False,False,True,True
11991,20,validation,15,13,False,False,True,True
11993,20,validation,11,10,True,True,True,False
11998,20,validation,12,10,False,False,True,True
12003,20,validation,13,12,True,True,True,False
12004,20,validation,14,12,False,False,True,True
12005,20,validation,17,15,False,False,True,True
12006,20,validation,14,12,False,False,True,True
12007,20,validation,13,10,False,False,True,True
12008,20,validation,18,16,False,False,True,True
12009,20,validation,23,19,False,False,True,True
12010,20,validation,19,18,True,True,True,False
12011,20,validation,19,18,True,True,True,False
12012,20,validation,17,16,True,True,True,False
12013,20,validation,20,17,True,True,True,False
12014,20,validation,14,13,True,True,True,False
12015,20,validation,25,21,False,False,True,True
12017,20,validation,13,11,False,False,True,True
12018,20,validation,15,14,True,True,True,False
12019,20,validation,18,17,True,True,True,False
12020,20,validation,16,14,False,False,True,True
12021,20,validation,22,19,False,False,True,True
12022,20,validation,13,11,False,False,True,True
12023,20,validation,18,17,True,True,True,False
12024,20,validation,19,18,True,True,True,False
12025,20,validation,15,13,False,False,True,True
12026,20,validation,16,15,True,True,True,False
12027,20,validation,15,14,True,True,True,False
12028,20,validation,23,22,True,True,True,False
12030,20,validation,18,17,True,True,True,False
12033,20,validation,11,10,True,True,True,False
12036,20,validation,15,13,False,False,True,True
12039,20,validation,15,13,False,False,True,True
12040,20,validation,27,26,True,True,True,False
12041,20,validation,13,12,True,True,True,False
12043,20,validation,16,14,False,False,True,True
12044,20,validation,11,10,True,True,True,False
12045,20,validation,14,10,False,False,True,True
12047,20,validation,21,20,True,True,True,False
12048,20,validation,12,10,False,False,True,True
12049,20,validation,21,18,False,False,True,True
12050,20,validation,13,12,True,True,True,False
12051,20,validation,16,15,True,True,True,False
12052,20,validation,20,17,False,False,True,True
12053,20,validation,17,15,False,False,True,True
12054,20,validation,13,12,True,True,True,False
12056,20,validation,17,15,False,False,True,True
12058,20,validation,19,18,True,True,True,False
12059,20,validation,19,17,False,False,True,True
12060,20,validation,16,14,False,False,True,True
12061,20,validation,14,10,False,False,True,True
12062,20,validation,22,19,False,False,True,True
12063,20,validation,22,20,False,False,True,True
12064,20,validation,18,17,True,True,True,False
12065,20,validation,24,22,False,False,True,True
12066,20,validation,16,15,True,True,True,False
12067,20,validation,25,22,False,False,True,True
12068,20,validation,16,14,False,False,True,True
12069,20,validation,18,14,False,False,True,True
12072,20,validation,26,25,True,True,True,False
12074,20,validation,22,21,True,True,True,False
12075,20,validation,11,10,True,True,True,False
12077,20,validation,15,14,True,True,True,False
12079,20,validation,12,11,True,True,True,False
12080,20,validation,11,10,True,True,True,False
12081,20,validation,20,19,True,True,True,False
12082,20,validation,13,12,True,True,True,False
12084,20,validation,12,11,True,True,True,False
12086,20,validation,17,15,False,False,True,True
12087,20,validation,21,18,False,False,True,True
12089,20,validation,20,17,False,False,True,True
12093,20,validation,13,12,True,True,True,False
12094,20,validation,18,16,False,False,True,True
12096,20,validation,12,11,True,True,True,False
12097,20,validation,17,16,True,True,True,False
12098,20,validation,20,19,False,False,True,True
12099,20,validation,15,14,True,True,True,False
12100,20,validation,18,17,True,True,True,False
12101,20,validation,16,15,True,True,True,False
12105,20,validation,15,14,True,True,True,False
12113,20,validation,11,10,True,True,True,False
12117,20,validation,23,21,False,False,True,True
12119,20,validation,12,10,False,False,True,True
12130,20,validation,18,17,False,False,True,True
12143,20,validation,16,14,False,False,True,True
12144,20,validation,16,14,False,False,True,True
12146,20,validation,16,13,False,False,True,True
12150,20,validation,12,11,True,True,True,False
12154,20,validation,15,14,True,True,True,False
12159,20,validation,22,20,False,False,True,True
12160,20,validation,25,22,False,False,True,True
12161,20,validation,19,17,False,False,True,True
12162,20,validation,23,21,False,False,True,True
12163,20,validation,22,19,False,False,True,True
12164,20,validation,12,11,True,True,True,False
12165,20,validation,19,17,False,False,True,True
12166,20,validation,13,12,True,True,True,False
12167,20,validation,12,10,False,False,True,True
12168,20,validation,14,12,False,False,True,True
12169,20,validation,23,21,False,False,True,True
12170,20,validation,16,15,True,True,True,False
12171,20,validation,12,10,False,False,True,True
12172,20,validation,16,15,True,True,True,False
12173,20,validation,20,17,False,False,True,True
12174,20,validation,25,22,False,False,True,True
12175,20,validation,14,12,False,False,True,True
12176,20,validation,17,14,False,False,True,True
12178,20,validation,19,18,True,True,True,False
12180,20,validation,12,11,True,True,True,False
12181,20,validation,14,13,True,True,True,False
12182,20,validation,22,21,True,True,True,False
12183,20,validation,24,20,False,False,True,True
12184,20,validation,19,17,False,False,True,True
12186,20,validation,14,13,True,True,True,False
12187,20,validation,17,16,True,True,True,False
12188,20,validation,17,16,True,True,True,False
12190,20,validation,15,14,True,True,True,False
