route_id,route_week,row_count,delivery_stop_count,driver_id_count,country_count,week_id_count,duplicate_stop_id_rows,complete_planned_index,complete_actual_index,observed_delivery_arrival,manifest_anchor_minutes,route_duration_minutes,actual_arrival_span_minutes,negative_delivery_targets,planned_first_is_depot,actual_first_is_depot,eligible,failure_reasons,split
10013,17,7,5,1,1,1,0,True,True,True,0.0,357.846,355.259,0,False,False,False,delivery_stops_lt_10,excluded
10014,17,13,11,1,1,1,2,True,True,True,0.0,538.387,412.26699999999994,0,True,True,False,duplicate_route_stop_id,excluded
10015,17,17,15,1,1,1,2,True,True,True,0.0,596.702,468.432,0,True,True,False,duplicate_route_stop_id,excluded
10016,17,20,19,1,1,1,0,True,True,True,0.0,656.623,406.49800000000005,0,True,True,True,,training
10017,17,19,18,1,1,1,0,True,True,True,0.0,792.334,480.60999999999996,0,True,True,True,,training
10018,17,23,21,1,1,1,2,True,True,True,0.0,537.73,285.79,0,True,True,False,duplicate_route_stop_id,excluded
10019,17,8,6,1,1,1,0,True,True,True,0.0,837.437,641.366,0,True,True,False,delivery_stops_lt_10,excluded
10020,17,8,5,1,1,1,2,True,True,True,0.0,712.943,511.368,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
10021,17,23,21,1,1,1,4,True,True,True,0.0,544.511,400.93699999999995,0,True,True,False,duplicate_route_stop_id,excluded
10022,17,6,5,1,1,1,0,True,True,True,0.0,487.299,335.87199999999996,0,True,True,False,delivery_stops_lt_10,excluded
10023,17,15,13,1,1,1,2,True,True,True,0.0,820.612,488.07599999999996,0,True,True,False,duplicate_route_stop_id,excluded
10024,17,12,11,1,1,1,0,True,True,True,0.0,363.943,206.886,0,True,True,True,,training
10025,17,25,23,1,1,1,2,True,True,True,0.0,631.22,473.077,0,True,True,False,duplicate_route_stop_id,excluded
10026,17,11,9,1,1,1,0,True,True,True,0.0,514.425,354.30499999999995,0,True,True,False,delivery_stops_lt_10,excluded
10027,17,10,7,1,1,1,2,True,True,True,0.0,692.826,472.41100000000006,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
10028,17,4,3,1,1,1,0,True,True,True,0.0,531.639,310.839,0,True,True,False,delivery_stops_lt_10,excluded
10029,17,20,18,1,1,1,2,True,True,True,0.0,5011.665,4665.556,0,True,True,False,duplicate_route_stop_id;route_duration_gt_16h,excluded
10030,17,14,13,1,1,1,0,True,True,True,0.0,448.091,281.497,0,True,True,True,,training
10031,17,12,10,1,1,1,0,True,True,True,0.0,607.852,441.23799999999994,0,True,True,True,,training
10032,17,19,18,1,1,1,0,True,True,True,0.0,803.723,456.79999999999995,0,True,True,True,,training
10033,17,13,12,1,1,1,0,True,True,True,0.0,587.993,417.28200000000004,0,True,True,True,,training
10034,17,7,6,1,1,1,0,True,True,True,0.0,502.57,331.048,0,True,True,False,delivery_stops_lt_10,excluded
10035,17,7,5,1,1,1,0,True,True,True,0.0,636.251,572.6329999999999,0,False,False,False,delivery_stops_lt_10,excluded
10036,17,4,2,1,1,1,0,True,True,True,0.0,434.151,364.898,0,True,True,False,delivery_stops_lt_10,excluded
10037,17,7,5,1,1,1,0,True,True,True,0.0,787.118,713.25,0,False,False,False,delivery_stops_lt_10,excluded
10038,17,7,6,1,1,1,0,True,True,True,0.0,585.438,390.155,0,True,True,False,delivery_stops_lt_10,excluded
10039,17,6,5,1,1,1,0,True,True,True,0.0,558.214,362.06500000000005,0,True,True,False,delivery_stops_lt_10,excluded
10040,17,6,5,1,1,1,0,True,True,True,0.0,575.569,309.715,0,True,True,False,delivery_stops_lt_10,excluded
10041,17,14,13,1,1,1,0,True,True,True,0.0,299.062,213.205,0,True,True,True,,training
10042,17,18,16,1,1,1,2,True,True,True,0.0,607.783,401.15200000000004,0,True,True,False,duplicate_route_stop_id,excluded
10043,17,9,6,1,1,1,3,True,True,True,0.0,647.633,374.30500000000006,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
10044,17,9,7,1,1,1,0,True,True,True,0.0,638.748,363.88700000000006,0,True,True,False,delivery_stops_lt_10,excluded
10045,17,12,10,1,1,1,4,True,True,True,0.0,679.285,400.35099999999994,0,True,True,False,duplicate_route_stop_id,excluded
10046,17,4,3,1,1,1,0,True,True,True,0.0,480.124,253.17000000000002,0,True,True,False,delivery_stops_lt_10,excluded
10047,17,5,4,1,1,1,0,True,True,True,0.0,566.429,275.743,0,True,True,False,delivery_stops_lt_10,excluded
10048,17,6,4,1,1,1,0,True,True,True,0.0,431.443,190.67399999999998,0,True,True,False,delivery_stops_lt_10,excluded
10049,17,15,14,1,1,1,0,True,True,True,0.0,605.124,337.61400000000003,0,True,True,True,,training
10050,17,24,18,1,1,1,5,True,True,True,0.0,811.091,325.23900000000003,0,True,True,False,duplicate_route_stop_id,excluded
10051,17,5,3,1,1,1,2,True,True,True,0.0,676.567,305.002,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
10052,17,4,3,1,1,1,0,True,True,True,0.0,499.018,66.86399999999998,0,True,True,False,delivery_stops_lt_10,excluded
10053,17,7,4,1,1,1,3,True,True,True,0.0,945.057,436.084,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
10054,17,14,12,1,1,1,4,True,True,True,0.0,769.802,244.12800000000004,0,True,True,False,duplicate_route_stop_id,excluded
10055,17,17,15,1,1,1,0,True,True,True,0.0,802.076,445.84000000000003,0,True,True,True,,training
10056,17,13,12,1,1,1,0,True,True,True,0.0,796.333,393.28999999999996,0,True,True,True,,training
10057,17,7,5,1,1,1,0,True,True,True,0.0,368.964,0.0,0,False,False,False,delivery_stops_lt_10,excluded
10058,17,8,7,1,1,1,0,True,True,True,0.0,368.987,0.0,0,False,False,False,delivery_stops_lt_10,excluded
10059,17,6,4,1,1,1,0,True,True,True,0.0,369.031,0.0,0,False,False,False,delivery_stops_lt_10,excluded
10060,17,5,4,1,1,1,0,True,True,True,0.0,369.072,0.0,0,False,False,False,delivery_stops_lt_10,excluded
10061,17,14,13,1,1,1,0,True,True,True,0.0,710.852,221.22299999999996,0,True,True,True,,training
10062,17,10,5,1,1,1,8,True,True,True,0.0,803.535,260.5469999999999,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
10063,17,6,1,1,1,1,0,True,True,True,0.0,998.37,442.193,0,False,False,False,delivery_stops_lt_10;route_duration_gt_16h,excluded
10064,17,10,6,1,1,1,6,True,True,True,0.0,463.115,2.891999999999996,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
10065,17,9,6,1,1,1,4,True,True,True,2027.941,3335.2780000000002,5363.219,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id;route_duration_gt_16h,excluded
10066,17,10,9,1,1,1,0,True,True,True,0.0,462.238,301.5,0,True,True,False,delivery_stops_lt_10,excluded
10067,17,7,6,1,1,1,0,True,True,True,0.0,371.219,204.06,0,True,True,False,delivery_stops_lt_10,excluded
10068,17,9,6,1,1,1,6,True,True,True,0.0,341.486,168.84799999999998,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
10069,17,14,11,1,1,1,5,True,True,True,0.0,492.335,304.729,0,True,True,False,duplicate_route_stop_id,excluded
10070,17,12,11,1,1,1,0,True,True,True,0.0,418.487,223.92700000000002,0,True,True,True,,training
10071,17,13,12,1,1,1,0,True,True,True,0.0,409.333,214.46800000000002,0,True,True,True,,training
10072,17,11,9,1,1,1,2,True,True,True,0.0,512.935,307.39399999999995,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
10073,17,9,8,1,1,1,0,True,True,True,0.0,371.994,158.47800000000004,0,True,True,False,delivery_stops_lt_10,excluded
10074,17,18,17,1,1,1,0,True,True,True,0.0,446.245,232.419,0,True,True,True,,training
10075,17,10,9,1,1,1,0,True,True,True,0.0,468.773,226.973,0,True,True,False,delivery_stops_lt_10,excluded
10076,17,12,10,1,1,1,2,True,True,True,0.0,1691.198,1445.459,0,True,True,False,duplicate_route_stop_id;route_duration_gt_16h,excluded
10077,17,6,5,1,1,1,0,True,True,True,0.0,347.191,95.03699999999998,0,True,True,False,delivery_stops_lt_10,excluded
10078,17,12,10,1,1,1,4,True,True,True,0.0,493.677,184.906,0,True,True,False,duplicate_route_stop_id,excluded
10079,17,26,23,1,1,1,6,True,True,True,0.0,679.473,638.029,0,True,True,False,duplicate_route_stop_id,excluded
10080,17,10,9,1,1,1,0,True,True,True,0.0,484.297,382.173,0,True,True,False,delivery_stops_lt_10,excluded
10081,17,20,19,1,1,1,0,True,True,True,0.0,692.472,600.8199999999999,0,True,True,True,,training
10082,17,16,15,1,1,1,0,True,True,True,0.0,610.232,456.625,0,True,True,True,,training
10083,17,17,15,1,1,1,2,True,True,True,0.0,580.799,459.80199999999996,0,True,True,False,duplicate_route_stop_id,excluded
10084,17,17,15,1,1,1,4,True,True,True,0.0,685.899,559.744,0,True,True,False,duplicate_route_stop_id,excluded
10085,17,21,19,1,1,1,4,True,True,True,0.0,605.604,465.2660000000001,0,True,True,False,duplicate_route_stop_id,excluded
10086,17,19,16,1,1,1,5,True,True,True,0.0,501.834,417.839,0,True,True,False,duplicate_route_stop_id,excluded
10087,17,17,15,1,1,1,2,True,True,True,0.0,832.506,686.986,0,True,True,False,duplicate_route_stop_id,excluded
10088,17,15,12,1,1,1,6,True,True,True,0.0,1606.097,1454.4099999999999,0,True,True,False,duplicate_route_stop_id;route_duration_gt_16h,excluded
10089,17,20,19,1,1,1,0,True,True,True,0.0,697.101,540.236,0,True,True,True,,training
10090,17,15,14,1,1,1,0,True,True,True,0.0,1568.838,1468.744,0,True,True,False,route_duration_gt_16h,excluded
10091,17,17,16,1,1,1,0,True,True,True,0.0,435.263,325.609,0,True,True,True,,training
10092,17,14,12,1,1,1,4,True,True,True,0.0,521.565,411.2510000000001,0,True,True,False,duplicate_route_stop_id,excluded
10093,17,10,8,1,1,1,2,True,True,True,0.0,433.536,322.536,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
10094,17,15,14,1,1,1,0,True,True,True,0.0,441.963,326.286,0,True,True,True,,training
10095,17,18,16,1,1,1,4,True,True,True,0.0,571.324,453.52399999999994,0,True,True,False,duplicate_route_stop_id,excluded
10096,17,13,12,1,1,1,0,True,True,True,0.0,556.261,377.818,0,True,True,True,,training
10097,17,20,19,1,1,1,0,True,True,True,0.0,427.938,308.637,0,True,True,True,,training
10098,17,11,10,1,1,1,0,True,True,True,0.0,574.871,393.99699999999996,0,True,True,True,,training
10099,17,15,14,1,1,1,0,True,True,True,0.0,539.47,358.088,0,True,True,True,,training
10100,17,11,9,1,1,1,4,True,True,True,0.0,615.447,433.373,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
10101,17,23,20,1,1,1,6,True,True,True,0.0,728.878,546.549,0,True,True,False,duplicate_route_stop_id,excluded
10102,17,25,21,1,1,1,6,True,True,True,0.0,545.457,414.902,0,True,True,False,duplicate_route_stop_id,excluded
10103,17,14,13,1,1,1,0,True,True,True,0.0,551.257,298.45199999999994,0,True,True,True,,training
10104,17,16,14,1,1,1,2,True,True,True,0.0,442.26,247.57399999999998,0,True,True,False,duplicate_route_stop_id,excluded
10105,17,19,18,1,1,1,0,True,True,True,0.0,452.018,435.998,0,True,True,True,,training
10106,17,22,19,1,1,1,5,True,True,True,0.0,555.227,415.24399999999997,0,True,True,False,duplicate_route_stop_id,excluded
10107,17,9,8,1,1,1,0,True,True,True,0.0,520.779,319.907,0,True,True,False,delivery_stops_lt_10,excluded
10108,17,25,22,1,1,1,6,True,True,True,0.0,699.139,497.923,0,True,True,False,duplicate_route_stop_id,excluded
10109,17,23,21,1,1,1,2,True,True,True,0.0,527.366,383.34299999999996,0,True,True,False,duplicate_route_stop_id,excluded
10110,17,22,20,1,1,1,4,True,True,True,0.0,746.001,540.13,0,True,True,False,duplicate_route_stop_id,excluded
10111,17,6,5,1,1,1,0,True,True,True,0.0,505.621,419.34299999999996,0,True,True,False,delivery_stops_lt_10,excluded
10112,17,17,15,1,1,1,4,True,True,True,0.0,683.668,473.61400000000003,0,True,True,False,duplicate_route_stop_id,excluded
10113,17,20,18,1,1,1,4,True,True,True,0.0,678.921,408.713,0,True,True,False,duplicate_route_stop_id,excluded
10114,17,13,12,1,1,1,0,True,True,True,0.0,449.615,298.587,0,True,True,True,,training
10115,17,22,20,1,1,1,4,True,True,True,0.0,663.796,450.53600000000006,0,True,True,False,duplicate_route_stop_id,excluded
10116,17,17,14,1,1,1,6,True,True,True,0.0,832.117,617.886,0,True,True,False,duplicate_route_stop_id,excluded
10117,17,12,11,1,1,1,0,True,True,True,0.0,516.208,360.763,0,True,True,True,,training
10118,17,21,20,1,1,1,0,True,True,True,0.0,680.436,639.6220000000001,0,True,True,True,,training
10119,17,27,25,1,1,1,4,True,True,True,0.0,649.655,484.97799999999995,0,True,True,False,duplicate_route_stop_id,excluded
10120,17,19,16,1,1,1,4,True,True,True,0.0,471.375,302.624,0,True,True,False,duplicate_route_stop_id,excluded
10121,17,33,29,1,1,1,10,True,True,True,0.0,632.198,403.316,0,True,True,False,duplicate_route_stop_id,excluded
10122,17,21,18,1,1,1,6,True,True,True,0.0,1648.244,1477.7279999999998,0,True,True,False,duplicate_route_stop_id;route_duration_gt_16h,excluded
10123,17,14,13,1,1,1,0,True,True,True,0.0,802.767,571.4050000000001,0,True,True,True,,training
10124,17,9,7,1,1,1,0,True,True,True,0.0,406.098,352.664,0,True,True,False,delivery_stops_lt_10,excluded
10125,17,10,9,1,1,1,0,True,True,True,0.0,389.113,335.606,0,True,True,False,delivery_stops_lt_10,excluded
10126,17,25,19,1,1,1,12,True,True,True,0.0,1620.695,1441.882,0,True,True,False,duplicate_route_stop_id;route_duration_gt_16h,excluded
10127,17,11,10,1,1,1,0,True,True,True,0.0,553.405,311.95099999999996,0,True,True,True,,training
10128,17,17,15,1,1,1,2,True,True,True,0.0,550.42,488.23799999999994,0,True,True,False,duplicate_route_stop_id,excluded
10129,17,7,6,1,1,1,0,True,True,True,0.0,373.948,310.091,0,True,True,False,delivery_stops_lt_10,excluded
10130,17,13,12,1,1,1,0,True,True,True,0.0,471.392,287.498,0,True,True,True,,training
10131,17,19,18,1,1,1,0,True,True,True,0.0,527.921,462.87300000000005,0,True,True,True,,training
10132,17,13,11,1,1,1,4,True,True,True,0.0,483.951,295.23300000000006,0,True,True,False,duplicate_route_stop_id,excluded
10133,17,17,16,1,1,1,0,True,True,True,0.0,570.553,501.252,0,True,True,True,,training
10134,17,23,21,1,1,1,4,True,True,True,0.0,548.439,357.34399999999994,0,True,True,False,duplicate_route_stop_id,excluded
10135,17,28,27,1,1,1,0,True,True,True,0.0,774.329,580.752,0,True,True,True,,training
10136,17,22,18,1,1,1,8,True,True,True,0.0,833.451,579.5550000000001,0,True,True,False,duplicate_route_stop_id,excluded
10137,17,11,9,1,1,1,0,True,True,True,0.0,500.476,425.416,0,True,True,False,delivery_stops_lt_10,excluded
10138,17,13,10,1,1,1,0,True,True,True,0.0,523.209,447.72299999999996,0,True,True,True,,training
10139,17,6,5,1,1,1,0,True,True,True,0.0,308.313,231.81599999999997,0,True,True,False,delivery_stops_lt_10,excluded
10140,17,11,9,1,1,1,2,True,True,True,0.0,519.831,322.81000000000006,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
10141,17,18,17,1,1,1,0,True,True,True,0.0,504.876,307.027,0,True,True,True,,training
10142,17,18,17,1,1,1,0,True,True,True,0.0,680.033,421.88300000000004,0,True,True,True,,training
10143,17,12,11,1,1,1,0,True,True,True,0.0,657.084,516.9219999999999,0,True,True,True,,training
10144,17,20,17,1,1,1,2,True,True,True,0.0,833.159,564.73,0,True,True,False,duplicate_route_stop_id,excluded
10145,17,8,7,1,1,1,0,True,True,True,0.0,403.187,305.509,0,True,True,False,delivery_stops_lt_10,excluded
10146,17,13,12,1,1,1,0,True,True,True,0.0,444.197,346.426,0,True,True,True,,training
10147,17,15,14,1,1,1,0,True,True,True,0.0,612.613,333.95000000000005,0,True,True,True,,training
10148,17,25,24,1,1,1,0,True,True,True,0.0,4585.669,4366.003,0,True,True,False,route_duration_gt_16h,excluded
10149,17,20,19,1,1,1,0,True,True,True,0.0,476.892,255.165,0,True,True,True,,training
10150,17,9,8,1,1,1,0,True,True,True,0.0,458.128,352.616,0,True,True,False,delivery_stops_lt_10,excluded
10151,17,28,27,1,1,3,0,True,True,True,0.0,33128.398,31462.006,0,True,True,False,route_duration_gt_16h,excluded
10152,17,20,18,1,1,1,4,True,True,True,0.0,6325.848,4598.182,0,True,True,False,duplicate_route_stop_id;route_duration_gt_16h,excluded
10153,17,17,16,1,1,1,0,True,True,True,0.0,468.296,240.255,0,True,True,True,,training
10154,17,14,13,1,1,1,0,True,True,True,0.0,3494.36,3144.576,0,True,True,False,route_duration_gt_16h,excluded
10155,17,8,6,1,1,1,0,True,True,True,9.989,428.02000000000004,438.009,0,False,False,False,delivery_stops_lt_10,excluded
10156,17,10,8,1,1,1,2,True,True,True,0.0,550.441,438.12,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
10157,17,24,21,1,1,1,3,True,True,True,7.189,325.351,332.54,1,True,True,False,duplicate_route_stop_id,excluded
10158,17,20,19,1,1,1,0,True,True,True,0.0,817.553,703.179,0,True,True,True,,training
10159,17,12,11,1,1,1,0,True,True,True,0.0,394.069,276.92400000000004,0,True,True,True,,training
10160,17,12,11,1,1,1,2,True,True,True,0.0,409.974,292.676,0,True,True,False,duplicate_route_stop_id,excluded
10161,17,22,20,1,1,1,2,True,True,True,0.0,598.8,480.84099999999995,0,True,True,False,duplicate_route_stop_id,excluded
10162,17,22,21,1,1,1,0,True,True,True,0.0,604.501,365.335,0,True,True,True,,training
10163,17,9,8,1,1,1,0,True,True,True,0.0,317.799,137.26999999999998,0,True,True,False,delivery_stops_lt_10,excluded
10164,17,4,2,1,1,1,4,True,True,True,0.0,381.889,380.17400000000004,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
10165,17,23,22,1,1,1,0,True,True,True,0.0,537.232,414.37699999999995,0,True,True,True,,training
10166,17,14,12,1,1,1,2,True,True,True,0.0,542.691,419.30100000000004,0,True,True,False,duplicate_route_stop_id,excluded
10167,17,14,13,1,1,1,0,True,True,True,0.0,395.229,271.072,0,True,True,True,,training
10168,17,15,14,1,1,1,0,True,True,True,0.0,495.465,370.643,0,True,True,True,,training
10169,17,11,10,1,1,1,0,True,True,True,0.0,478.645,353.412,0,True,True,True,,training
10170,17,9,7,1,1,1,2,True,True,True,0.0,718.027,531.6590000000001,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
10171,17,10,7,1,1,1,2,True,True,True,0.0,2199.706,1893.1960000000001,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id;route_duration_gt_16h,excluded
10172,17,18,16,1,1,2,4,True,True,True,0.0,10586.036,10338.288,0,True,True,False,duplicate_route_stop_id;route_duration_gt_16h,excluded
10173,17,19,17,1,1,1,2,True,True,True,0.0,624.746,494.546,0,True,True,False,duplicate_route_stop_id,excluded
10174,17,10,8,1,1,1,0,True,True,True,0.0,477.61,285.56500000000005,0,True,True,False,delivery_stops_lt_10,excluded
10175,17,14,12,1,1,1,2,True,True,True,0.0,588.141,450.236,0,True,True,False,duplicate_route_stop_id,excluded
10176,17,12,11,1,1,1,0,True,True,True,0.0,472.246,327.942,0,True,True,True,,training
10177,17,11,2,1,1,1,2,True,True,True,0.0,719.112,571.0029999999999,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
10178,17,21,18,1,1,1,6,True,True,True,0.0,1577.584,1308.2350000000001,0,True,True,False,duplicate_route_stop_id;route_duration_gt_16h,excluded
10179,17,7,6,1,1,1,0,True,True,True,0.0,512.498,360.72400000000005,0,True,True,False,delivery_stops_lt_10,excluded
10180,17,34,29,1,1,4,5,True,True,True,0.0,31689.237,31404.568,0,True,True,False,duplicate_route_stop_id;route_duration_gt_16h,excluded
10181,17,4,3,1,1,1,0,True,True,True,0.0,580.634,348.06,0,True,True,False,delivery_stops_lt_10,excluded
10182,17,7,6,1,1,1,0,True,True,True,0.0,725.675,491.92799999999994,0,True,True,False,delivery_stops_lt_10,excluded
10183,17,12,11,1,1,1,0,True,True,True,0.0,838.967,647.69,0,True,True,True,,training
10184,17,21,17,1,1,1,4,True,True,True,0.0,291.932,215.84300000000002,0,True,True,False,duplicate_route_stop_id,excluded
10185,17,8,7,1,1,1,0,True,True,True,0.0,714.831,516.736,0,True,True,False,delivery_stops_lt_10,excluded
10186,17,8,6,1,1,1,2,True,True,True,0.0,578.503,320.37500000000006,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
10187,17,14,12,1,1,1,2,True,True,True,0.0,741.822,482.526,0,True,True,False,duplicate_route_stop_id,excluded
10188,17,9,6,1,1,1,3,True,True,True,0.0,745.689,479.909,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
10189,17,8,6,1,1,1,2,True,True,True,0.0,618.622,348.991,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
10190,17,25,22,1,1,1,3,True,True,True,0.0,1676.742,1346.873,0,True,True,False,duplicate_route_stop_id;route_duration_gt_16h,excluded
10191,17,20,18,1,1,1,2,True,True,True,0.0,314.345,223.39800000000002,0,True,True,False,duplicate_route_stop_id,excluded
10192,17,10,8,1,1,1,2,True,True,True,0.0,613.054,340.707,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
10193,17,8,6,1,1,1,2,True,True,True,0.0,671.142,396.60800000000006,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
10194,17,13,10,1,1,1,3,True,True,True,0.0,870.156,593.9689999999999,0,True,True,False,duplicate_route_stop_id,excluded
10195,17,11,9,1,1,1,0,True,True,True,0.0,520.608,234.40099999999995,0,False,False,False,delivery_stops_lt_10,excluded
10196,17,11,9,1,1,1,0,True,True,True,0.0,659.499,551.129,0,False,False,False,delivery_stops_lt_10,excluded
10197,17,6,4,1,1,1,0,True,True,True,0.0,661.572,370.92,0,True,True,False,delivery_stops_lt_10,excluded
10198,17,5,4,1,1,1,0,True,True,True,0.0,520.751,287.96399999999994,0,True,True,False,delivery_stops_lt_10,excluded
10199,17,23,21,1,1,1,2,True,True,True,0.0,820.105,536.379,0,True,True,False,duplicate_route_stop_id,excluded
10200,17,9,8,1,1,1,0,True,True,True,0.0,557.801,272.708,0,True,True,False,delivery_stops_lt_10,excluded
10201,17,9,7,1,1,1,2,True,True,True,0.0,674.494,373.199,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
10202,17,6,1,1,1,1,0,True,True,True,0.0,478.938,325.418,0,False,False,False,delivery_stops_lt_10,excluded
10203,17,10,7,1,1,1,3,True,True,True,0.0,915.403,393.6460000000001,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
10204,17,7,4,1,1,1,0,True,True,True,0.0,1888.715,1425.185,0,True,True,False,delivery_stops_lt_10;route_duration_gt_16h,excluded
10205,17,5,3,1,1,1,0,True,True,True,0.0,244.484,0.0,0,False,False,False,delivery_stops_lt_10,excluded
10206,17,3,2,1,1,1,0,True,True,True,0.0,244.498,0.0,0,False,False,False,delivery_stops_lt_10,excluded
10207,17,7,6,1,1,1,0,True,True,True,0.0,244.521,0.0,0,False,False,False,delivery_stops_lt_10,excluded
10208,17,3,2,1,1,1,0,True,True,True,0.0,244.55,0.0,0,False,False,False,delivery_stops_lt_10,excluded
10209,17,6,4,1,1,1,0,True,True,True,0.0,244.59,0.0,0,False,False,False,delivery_stops_lt_10,excluded
10210,17,4,3,1,1,1,0,True,True,True,0.0,244.614,0.0,0,False,False,False,delivery_stops_lt_10,excluded
10211,17,4,3,1,1,1,0,True,True,True,0.0,244.632,0.0,0,False,False,False,delivery_stops_lt_10,excluded
10212,17,9,8,1,1,1,0,True,True,True,0.0,789.353,414.26899999999995,0,True,True,False,delivery_stops_lt_10,excluded
10213,17,5,3,1,1,1,0,True,True,True,2623.961,435.31600000000026,3059.277,0,True,True,False,delivery_stops_lt_10,excluded
10214,17,6,5,1,1,1,0,True,True,True,0.0,683.155,214.97899999999998,0,True,True,False,delivery_stops_lt_10,excluded
10215,17,21,19,1,1,1,4,True,True,True,0.0,824.688,343.74199999999996,0,True,True,False,duplicate_route_stop_id,excluded
10216,17,15,11,1,1,1,2,True,True,True,0.0,881.264,392.63,0,True,True,False,duplicate_route_stop_id,excluded
10217,17,11,1,1,1,1,0,True,True,True,0.0,1059.239,490.068,0,False,False,False,delivery_stops_lt_10;route_duration_gt_16h,excluded
10218,17,4,3,1,1,1,0,True,True,True,0.0,407.777,0.0,0,True,True,False,delivery_stops_lt_10,excluded
10219,17,3,2,1,1,1,0,True,True,True,0.0,903.12,86.44100000000003,0,True,True,False,delivery_stops_lt_10,excluded
10220,17,8,7,1,1,1,0,True,True,True,2397.83,466.0830000000001,2863.913,1,True,True,False,delivery_stops_lt_10,excluded
10221,17,7,6,1,1,1,0,True,True,True,0.0,404.034,269.979,0,True,True,False,delivery_stops_lt_10,excluded
10222,17,3,2,1,1,1,0,True,True,True,0.0,541.26,403.455,0,True,True,False,delivery_stops_lt_10,excluded
10223,17,8,7,1,1,1,0,True,True,True,0.0,417.618,266.898,0,True,True,False,delivery_stops_lt_10,excluded
10224,17,17,14,1,1,1,5,True,True,True,0.0,436.53,251.67199999999997,0,True,True,False,duplicate_route_stop_id,excluded
10225,17,10,9,1,1,1,0,True,True,True,0.0,418.24,231.239,0,True,True,False,delivery_stops_lt_10,excluded
10226,17,9,7,1,1,1,4,True,True,True,0.0,434.845,247.48600000000002,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
10227,17,14,11,1,1,1,5,True,True,True,0.0,448.078,259.10299999999995,0,True,True,False,duplicate_route_stop_id,excluded
10228,17,15,12,1,1,1,5,True,True,True,0.0,395.782,186.66699999999997,0,True,True,False,duplicate_route_stop_id,excluded
10229,17,13,11,1,1,1,4,True,True,True,0.0,453.898,243.04500000000002,0,True,True,False,duplicate_route_stop_id,excluded
10230,17,6,5,1,1,1,0,True,True,True,0.0,351.226,135.006,0,True,True,False,delivery_stops_lt_10,excluded
10231,17,6,5,1,1,1,0,True,True,True,0.0,469.196,228.13900000000004,0,True,True,False,delivery_stops_lt_10,excluded
10232,17,6,5,1,1,1,0,True,True,True,0.0,464.056,212.39999999999998,0,True,True,False,delivery_stops_lt_10,excluded
10233,17,22,18,1,1,1,7,True,True,True,0.0,473.138,433.68199999999996,0,True,True,False,duplicate_route_stop_id,excluded
10234,17,15,14,1,1,1,0,True,True,True,0.0,565.958,524.082,0,True,True,True,,training
10235,17,7,6,1,1,1,0,True,True,True,0.0,357.407,272.041,0,True,True,False,delivery_stops_lt_10,excluded
10236,17,16,14,1,1,1,4,True,True,True,0.0,498.98,377.858,0,True,True,False,duplicate_route_stop_id,excluded
10237,17,20,19,1,1,1,0,True,True,True,0.0,478.854,402.87,0,True,True,True,,training
10238,17,17,15,1,1,1,4,True,True,True,0.0,594.361,454.529,0,True,True,False,duplicate_route_stop_id,excluded
10239,17,19,17,1,1,1,4,True,True,True,0.0,627.126,484.715,0,True,True,False,duplicate_route_stop_id,excluded
10240,17,22,20,1,1,1,4,True,True,True,0.0,621.54,519.88,0,True,True,False,duplicate_route_stop_id,excluded
10241,17,17,16,1,1,1,0,True,True,True,0.0,436.853,329.389,0,True,True,True,,training
10242,17,16,13,1,1,1,4,True,True,True,0.0,454.323,340.846,0,True,True,False,duplicate_route_stop_id,excluded
10243,17,14,13,1,1,1,0,True,True,True,0.0,460.965,342.22999999999996,0,True,True,True,,training
